PID;Year Built;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Remod/Add;1st Flr SF;2nd Flr SF;3Ssn Porch;Central Air;Enclosed Porch;Exter Cond;Exter Qual;Exterior 1st;Exterior 2nd;Fireplace Qu;Gr Liv Area;Heating QC;Kitchen AbvGr;Kitchen Qual;Low Qual Fin SF;MS SubClass;MS Zoning;Mas Vnr Area;Mas Vnr Type;Open Porch SF;Paved Drive;Roof Matl;Roof Style;Screen Porch;TotRms AbvGrd;Wood Deck SF;electrical;fence;fireplaces;foundation;functional;heating;Sale_Date;Sale Type;Sale Condition;saleprice;saleDate;Mo_Sold;Yr_Sold;Bsmt Full Bath;Bsmt Half Bath;Bedroom;Bsmt Unf SF;Bsmt Cond;Bsmt Half Bath_1;BsmtFin Type 1;BsmtFin Type 2;Total Bsmt SF;Bsmt Exposure;Bsmt Full Bath_1;Bsmt Qual;BsmtFin SF 2;BsmtFin SF 1;Garage Cond;Garage Type;Garage Yr Blt;Garage Cars;Garage Qual;Garage Finish;Garage Area;Misc Feature;Misc Val;Pool QC;Pool Area
909452114;1994;85;19645;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;FR2    ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;SLvl  ;7;6;2007;896;756;0;Y;0;3;3;VinylSd;VinylSd;NA;1652;1;1;2;0;80;6;44;BrkFace;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,27701E+12;WD   ;Normal ;203135;2010/06/20 00:00:00.000;6;2010;0;1;1;80;TA;0;GLQ;Unf;423;No;1;Gd;0;343;TA;BuiltIn;1994;2;TA;RFn;473;;;;
909452114;1994;85;19645;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;FR2    ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;SLvl  ;7;6;2007;896;756;0;Y;0;3;3;VinylSd;VinylSd;NA;1652;1;1;2;0;80;6;44;BrkFace;0;Y;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;PConc ;Typ ;GasA ;1,27701E+12;WD   ;Normal ;203135;2010/06/20 00:00:00.000;6;2010;2;0;2;80;TA;0;GLQ;Unf;423;No;1;Gd;0;343;TA;BuiltIn;1994;2;TA;RFn;473;;;;
909455030;1989;35;3907;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Mod;Bluestem           ;Norm                          ;Normal;TwnhsE;1Story;8;6;1989;1034;0;0;Y;0;3;2;HdBoard;HdBoard;TA;1034;2;1;2;0;120;8;0;None   ;36;Y;CompShg;Gable  ;0;4;141;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,27088E+12;WD   ;Normal ;185000;2010/04/10 00:00:00.000;4;2010;1;0;1;235;TA;0;GLQ;Unf;982;Gd;1;Gd;0;747;TA;Attchd;1989;2;TA;Fin;598;;;;
909455040;1989;35;3907;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Mod;Bluestem           ;Norm                          ;Normal;TwnhsE;1Story;8;5;1989;1191;0;0;Y;0;3;2;HdBoard;HdBoard;TA;1191;2;1;2;0;120;8;0;None   ;81;Y;CompShg;Gable  ;0;5;112;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,26863E+12;WD   ;Normal ;162500;2010/03/15 00:00:00.000;3;2010;2;0;2;1115;TA;0;GLQ;Unf;1191;Av;0;Gd;0;76;TA;Attchd;1989;2;TA;Unf;531;;;;
909455060;1988;35;3907;Pave;NA  ;Slightly irregular  ;Bnk;AllPub;Inside ;Mod;Bluestem           ;Norm                          ;Normal;TwnhsE;1Story;8;5;1988;1020;0;0;Y;0;3;3;HdBoard;HdBoard;NA;1020;2;1;3;0;120;8;0;None   ;0;Y;CompShg;Gable  ;0;4;135;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,17402E+12;WD   ;Normal ;200000;2007/03/16 00:00:00.000;3;2007;1;0;1;427;TA;0;GLQ;Unf;1004;Gd;1;Gd;0;577;TA;Attchd;1988;2;TA;Unf;509;;;;
909475020;1969;               ;16381;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;6;5;1969;1844;0;0;Y;216;2;2;Plywood;Plywood;TA;1844;2;1;2;0;20;6;312;BrkFace;73;Y;CompShg;Gable  ;0;7;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,16573E+12;WD   ;Normal ;223000;2006/12/10 00:00:00.000;12;2006;2;0;3;734;TA;0;Rec;Unf;1844;Av;1;TA;0;1110;TA;Attchd;1969;2;TA;RFn;540;;;;
909475040;1971;               ;17597;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;7;9;2009;2365;0;0;Y;0;2;2;BrkFace;BrkFace;Gd;2365;3;1;1;0;20;6;0;None   ;144;Y;CompShg;Hip    ;0;7;200;SBrkr;GdPrv;2;CBlock;Min1;GasA ;1,24789E+12;WD   ;Normal ;315000;2009/07/18 00:00:00.000;7;2009;2;0;3;581;TA;0;GLQ;ALQ;1803;No;1;Gd;419;803;TA;Attchd;1971;2;TA;Fin;551;;;;
909475050;1971;               ;20693;Pave;NA  ;Slightly irregular  ;Bnk;AllPub;Corner ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;7;5;1971;1696;0;0;Y;0;3;3;Plywood;Plywood;TA;1696;1;1;3;0;20;6;652;BrkFace;146;Y;CompShg;Gable  ;0;7;0;SBrkr;GdWo ;2;CBlock;Typ ;GasA ;1,17247E+12;WD   ;Normal ;198000;2007/02/26 00:00:00.000;2;2007;2;0;3;1262;TA;0;Rec;Unf;1696;No;0;Gd;0;434;TA;Attchd;1971;2;TA;Fin;625;;;;
909475070;1957;               ;32668;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;6;3;1975;2515;0;0;Y;200;3;2;Wd Sdng;Stone  ;TA;2515;3;2;3;0;20;6;;       ;0;Y;CompShg;Hip    ;0;9;0;SBrkr;NA   ;2;PConc ;Maj1;GasA ;1,17471E+12;WD   ;Alloca ;200624;2007/03/24 00:00:00.000;3;2007;3;0;4;816;TA;0;Rec;Unf;2035;No;1;TA;0;1219;TA;Attchd;1975;2;TA;RFn;484;;;;
909475140;1959;100;15602;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;7;8;1997;1801;0;0;Y;0;3;3;BrkFace;Wd Sdng;TA;1801;3;1;3;0;20;6;0;None   ;54;Y;CompShg;Gable  ;161;6;0;SBrkr;GdWo ;2;CBlock;Typ ;GasA ;1,26949E+12;WD   ;Normal ;289000;2010/03/25 00:00:00.000;3;2010;2;0;1;254;TA;0;ALQ;Unf;1501;No;1;TA;0;1247;TA;Attchd;1959;2;TA;Fin;484;;;;
909475230;1986;70;18044;Pave;NA  ;Slightly irregular  ;HLS;AllPub;CulDSac;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;8;5;1986;2726;0;0;Y;169;3;2;WdShing;Plywood;Gd;2726;2;1;2;0;20;6;0;None   ;64;Y;CompShg;Gable  ;0;6;216;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,18698E+12;WD   ;Normal ;315000;2007/08/13 00:00:00.000;8;2007;2;1;2;279;TA;0;Unf;Unf;279;No;0;Gd;0;0;Gd;Attchd;1986;2;Gd;Fin;691;;;;
909475300;1988;               ;21695;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Crawford           ;Norm                          ;Normal;1Fam  ;1Story;6;9;2007;1680;0;182;Y;0;2;2;Wd Sdng;Plywood;Gd;1680;1;1;2;0;20;6;260;BrkFace;44;Y;CompShg;Hip    ;0;5;292;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,26103E+12;WD   ;Normal ;222000;2009/12/17 00:00:00.000;12;2009;2;0;3;72;TA;0;GLQ;Unf;880;No;1;Gd;0;808;TA;Attchd;1988;2;TA;Fin;540;;;;
910200020;1942;50;7288;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1Story;5;6;1950;976;0;0;N;0;3;3;MetalSd;MetalSd;NA;976;3;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;5;160;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,15536E+12;WD   ;AdjLand;102000;2006/08/12 00:00:00.000;8;2006;1;0;2;671;TA;0;Rec;Unf;976;Mn;1;TA;0;305;TA;Detchd;1942;1;TA;Unf;215;;;;
910200040;1919;85;8500;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;7;2005;997;520;0;N;144;3;3;CemntBd;CmentBd;NA;1517;3;1;4;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;7;0;FuseF;NA   ;0;CBlock;Typ ;GasW ;1,18793E+12;WD   ;Normal ;115000;2007/08/24 00:00:00.000;8;2007;1;0;1;793;TA;0;Unf;Unf;793;No;0;TA;0;0;;;;;;;;;;;
910200040;1919;85;8500;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;7;2005;997;520;0;N;144;3;3;CemntBd;CmentBd;NA;1517;3;1;4;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;7;0;FuseF;NA   ;0;CBlock;Typ ;GasW ;1,18793E+12;WD   ;Normal ;115000;2007/08/24 00:00:00.000;8;2007;1;0;2;793;TA;0;Unf;Unf;793;No;0;TA;0;0;;;;;;;;;;;
910200060;1926;50;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;7;1950;861;424;0;Y;132;3;3;MetalSd;MetalSd;NA;1285;1;1;3;0;50;8;0;None   ;0;Y;CompShg;Hip    ;0;6;96;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,14767E+12;WD   ;Normal ;145400;2006/05/15 00:00:00.000;5;2006;0;0;1;487;TA;1;ALQ;Unf;861;No;0;TA;0;374;TA;Detchd;1950;2;TA;Fin;506;;;;
910200060;1926;50;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;7;1950;861;424;0;Y;132;3;3;MetalSd;MetalSd;NA;1285;1;1;3;0;50;8;0;None   ;0;Y;CompShg;Hip    ;0;6;96;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,14767E+12;WD   ;Normal ;145400;2006/05/15 00:00:00.000;5;2006;1;0;2;487;TA;1;ALQ;Unf;861;No;0;TA;0;374;TA;Detchd;1950;2;TA;Fin;506;;;;
910200080;1926;50;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;6;8;1998;919;0;0;Y;116;2;3;VinylSd;VinylSd;NA;919;3;1;3;0;30;8;0;None   ;0;P;CompShg;Gable  ;0;5;0;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,21618E+12;WD   ;Normal ;126000;2008/07/16 00:00:00.000;7;2008;1;0;2;555;TA;0;Rec;GLQ;894;No;1;TA;40;299;TA;Detchd;1926;1;TA;Unf;195;;;;
910200110;1940;50;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;7;1950;720;495;0;Y;30;3;3;Wd Sdng;Wd Sdng;NA;1215;2;1;2;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;6;0;FuseA;MnPrv;0;BrkTil;Typ ;GasA ;1,18033E+12;WD   ;Normal ;141000;2007/05/28 00:00:00.000;5;2007;0;0;0;345;TA;0;ALQ;Unf;720;No;0;TA;0;375;TA;Detchd;1965;2;TA;Fin;720;;;;
910200110;1940;50;7000;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;7;1950;720;495;0;Y;30;3;3;Wd Sdng;Wd Sdng;NA;1215;2;1;2;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;6;0;FuseA;MnPrv;0;BrkTil;Typ ;GasA ;1,18033E+12;WD   ;Normal ;141000;2007/05/28 00:00:00.000;5;2007;1;0;3;345;TA;0;ALQ;Unf;720;No;0;TA;0;375;TA;Detchd;1965;2;TA;Fin;720;;;;
910201020;1941;50;5000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Adjacent to East-West Railroad;Normal;1Fam  ;1.5Unf;5;6;1950;803;0;0;N;244;3;3;MetalSd;MetalSd;NA;803;5;1;3;0;45;8;0;None   ;0;Y;CompShg;Gable  ;0;5;0;FuseF;NA   ;0;CBlock;Typ ;GasA ;1,19726E+12;WD   ;Normal ;87000;2007/12/10 00:00:00.000;12;2007;1;0;2;604;TA;0;BLQ;Unf;720;Av;0;TA;0;116;TA;Detchd;1941;2;TA;Unf;360;;;;
910201050;1925;50;7288;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;7;2003;936;665;176;Y;0;2;2;VinylSd;VinylSd;NA;1601;1;1;3;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,18975E+12;WD   ;Normal ;129850;2007/09/14 00:00:00.000;9;2007;0;0;1;936;Po;0;Unf;Unf;936;No;0;TA;0;0;;;;;;;;;;;
910201050;1925;50;7288;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;7;2003;936;665;176;Y;0;2;2;VinylSd;VinylSd;NA;1601;1;1;3;0;50;8;0;None   ;0;N;CompShg;Gable  ;0;6;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,18975E+12;WD   ;Normal ;129850;2007/09/14 00:00:00.000;9;2007;2;0;2;936;Po;0;Unf;Unf;936;No;0;TA;0;0;;;;;;;;;;;
910201110;1939;50;6060;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;4;5;1950;772;351;0;Y;140;3;3;AsbShng;AsbShng;NA;1123;2;1;3;0;50;8;0;None   ;0;P;CompShg;Gable  ;0;4;0;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,18188E+12;WD   ;Normal ;100000;2007/06/15 00:00:00.000;6;2007;0;0;1;732;TA;0;Unf;Unf;732;No;0;TA;0;0;TA;Detchd;1979;1;TA;Unf;264;;;;
910201110;1939;50;6060;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;4;5;1950;772;351;0;Y;140;3;3;AsbShng;AsbShng;NA;1123;2;1;3;0;50;8;0;None   ;0;P;CompShg;Gable  ;0;4;0;SBrkr;MnPrv;0;PConc ;Typ ;GasA ;1,18188E+12;WD   ;Normal ;100000;2007/06/15 00:00:00.000;6;2007;1;0;2;732;TA;0;Unf;Unf;732;No;0;TA;0;0;TA;Detchd;1979;1;TA;Unf;264;;;;
910201130;1940;60;6000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;8;2006;760;330;0;Y;0;3;3;VinylSd;VinylSd;NA;1090;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,21644E+12;WD   ;Normal ;120000;2008/07/19 00:00:00.000;7;2008;1;0;1;720;TA;0;Unf;Unf;720;No;0;Fa;0;0;TA;Detchd;1940;1;TA;Unf;240;;;;
910201130;1940;60;6000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;6;8;2006;760;330;0;Y;0;3;3;VinylSd;VinylSd;NA;1090;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;CBlock;Typ ;GasA ;1,21644E+12;WD   ;Normal ;120000;2008/07/19 00:00:00.000;7;2008;0;0;2;720;TA;0;Unf;Unf;720;No;0;Fa;0;0;TA;Detchd;1940;1;TA;Unf;240;;;;
910201180;1923;50;9060;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;6;1999;942;886;0;Y;212;3;3;Wd Sdng;Plywood;NA;1828;1;1;2;0;70;8;0;None   ;0;Y;CompShg;Gable  ;0;6;174;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,17368E+12;WD   ;Alloca ;150909;2007/03/12 00:00:00.000;3;2007;0;0;1;311;TA;0;ALQ;Unf;859;No;0;Gd;0;548;;Detchd;;;;;;;;;
910201180;1923;50;9060;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;6;1999;942;886;0;Y;212;3;3;Wd Sdng;Plywood;NA;1828;1;1;2;0;70;8;0;None   ;0;Y;CompShg;Gable  ;0;6;174;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,17368E+12;WD   ;Alloca ;150909;2007/03/12 00:00:00.000;3;2007;2;0;2;311;TA;0;ALQ;Unf;859;No;0;Gd;0;548;;Detchd;;;;;;;;;
910202030;1922;46;3672;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Adjacent to arterial street   ;Normal;1Fam  ;1Story;5;7;1950;816;0;0;Y;96;3;3;Stucco ;Stucco ;NA;816;1;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,19078E+12;WD   ;Normal ;75200;2007/09/26 00:00:00.000;9;2007;1;0;2;816;TA;0;Unf;Unf;816;No;0;TA;0;0;Fa;Detchd;1922;1;Fa;Unf;100;;;;
910202050;1922;40;3636;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;4;4;1950;796;0;0;N;100;3;3;AsbShng;AsbShng;NA;796;4;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;5;0;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,2002E+12;WD   ;Normal ;55000;2008/01/13 00:00:00.000;1;2008;1;0;2;796;Fa;0;Unf;Unf;796;No;0;TA;0;0;;;;;;;;;;;
910202060;1922;40;5436;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;4;8;2007;796;358;0;Y;0;2;3;VinylSd;VinylSd;NA;1154;2;1;2;0;50;8;0;None   ;96;N;CompShg;Gable  ;0;7;0;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,27494E+12;WD   ;Normal ;125500;2010/05/27 00:00:00.000;5;2010;1;0;0;61;TA;0;BLQ;Unf;796;No;1;TA;0;735;TA;Detchd;1922;1;TA;Unf;240;;;;
910202060;1922;40;5436;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;4;8;2007;796;358;0;Y;0;2;3;VinylSd;VinylSd;NA;1154;2;1;2;0;50;8;0;None   ;96;N;CompShg;Gable  ;0;7;0;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,27494E+12;WD   ;Normal ;125500;2010/05/27 00:00:00.000;5;2010;0;0;3;61;TA;0;BLQ;Unf;796;No;1;TA;0;735;TA;Detchd;1922;1;TA;Unf;240;;;;
910202070;1920;59;10690;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;7;1997;672;672;0;Y;218;2;3;VinylSd;VinylSd;NA;1344;2;1;3;0;70;8;0;None   ;128;Y;CompShg;Hip    ;0;6;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,24746E+12;WD   ;Normal ;147000;2009/07/13 00:00:00.000;7;2009;1;0;1;216;Fa;0;Rec;Unf;672;No;0;TA;0;456;Fa;Detchd;1964;1;TA;Unf;468;;;;
910202070;1920;59;10690;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;7;1997;672;672;0;Y;218;2;3;VinylSd;VinylSd;NA;1344;2;1;3;0;70;8;0;None   ;128;Y;CompShg;Hip    ;0;6;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,24746E+12;WD   ;Normal ;147000;2009/07/13 00:00:00.000;7;2009;0;0;2;216;Fa;0;Rec;Unf;672;No;0;TA;0;456;Fa;Detchd;1964;1;TA;Unf;468;;;;
910202100;1930;               ;5890;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;6;8;2007;816;0;0;Y;96;2;2;Wd Sdng;Wd Sdng;NA;816;1;1;3;0;30;8;0;None   ;0;Y;CompShg;Gable  ;0;5;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,21377E+12;WD   ;Normal ;120500;2008/06/18 00:00:00.000;6;2008;1;0;2;278;TA;0;ALQ;Unf;816;Av;0;TA;0;538;TA;Detchd;2002;1;TA;Unf;432;;;;
910203020;1940;71;6900;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;5;6;1955;778;0;0;Y;0;3;3;VinylSd;VinylSd;Gd;778;1;1;3;0;30;8;0;None   ;25;Y;CompShg;Gable  ;0;4;0;SBrkr;NA   ;1;CBlock;Typ ;GasA ;1,20288E+12;WD   ;Normal ;120500;2008/02/13 00:00:00.000;2;2008;1;0;2;212;TA;0;ALQ;Rec;740;No;0;TA;125;403;Ex;Detchd;1966;1;Ex;Fin;924;;;;
910203090;1930;58;8155;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1950;780;420;0;Y;96;3;3;Wd Sdng;Wd Sdng;NA;1200;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;7;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,21662E+12;WD   ;Normal ;119000;2008/07/21 00:00:00.000;7;2008;1;0;1;780;TA;0;Unf;Unf;780;No;0;Gd;0;0;;;;;;;;;;;
910203090;1930;58;8155;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1950;780;420;0;Y;96;3;3;Wd Sdng;Wd Sdng;NA;1200;2;1;3;0;50;8;0;None   ;0;Y;CompShg;Gable  ;0;7;0;FuseA;NA   ;0;CBlock;Typ ;GasA ;1,21662E+12;WD   ;Normal ;119000;2008/07/21 00:00:00.000;7;2008;0;0;3;780;TA;0;Unf;Unf;780;No;0;Gd;0;0;;;;;;;;;;;
910203100;1925;61;8534;Pave;NA  ;Regular             ;Low;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;4;4;1950;672;0;0;N;112;3;3;Wd Sdng;Wd Sdng;NA;672;3;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;4;0;FuseA;GdWo ;0;BrkTil;Min1;GasA ;1,14992E+12;WD   ;Normal ;72000;2006/06/10 00:00:00.000;6;2006;1;0;2;432;TA;0;Unf;Unf;432;No;0;Fa;0;0;;;;;;;;;;;
910203230;1925;50;7030;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;4;6;1950;641;0;0;Y;70;3;3;MetalSd;MetalSd;NA;641;2;1;4;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;4;184;SBrkr;MnPrv;0;BrkTil;Typ ;GasA ;1,14326E+12;WD   ;Normal ;85000;2006/03/25 00:00:00.000;3;2006;1;0;2;641;TA;0;Unf;Unf;641;No;0;TA;0;0;TA;Detchd;1925;1;TA;Unf;272;;;;
910203250;1941;58;8154;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;2;5;1950;540;0;0;Y;0;3;3;Wd Sdng;Wd Sdng;NA;540;3;1;3;0;30;8;0;None   ;0;N;CompShg;Gable  ;0;4;0;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,27113E+12;ConLw;Normal ;82000;2010/04/13 00:00:00.000;4;2010;1;0;1;0;TA;0;BLQ;Unf;480;No;0;TA;0;480;Fa;Detchd;1951;1;Fa;Unf;200;;;;
910203290;1920;59;8263;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Mod;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;1Story;6;5;1950;1012;0;0;Y;112;3;3;BrkFace;BrkFace;Gd;1012;3;1;3;0;30;8;0;None   ;22;Y;CompShg;Gable  ;0;6;0;FuseA;MnPrv;1;BrkTil;Typ ;GasA ;1,1799E+12;WD   ;Normal ;118400;2007/05/23 00:00:00.000;5;2007;1;0;2;1012;TA;0;Unf;Unf;1012;No;0;TA;0;0;TA;Detchd;1920;1;TA;Unf;308;;;;
910204050;1900;50;8660;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;6;1993;928;928;0;N;78;3;3;AsbShng;AsbShng;NA;2168;1;1;2;312;70;8;0;None   ;160;Y;CompShg;Gambrel;0;11;467;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,26189E+12;WD   ;Normal ;123000;2009/12/27 00:00:00.000;12;2009;0;0;0;760;TA;0;Unf;Unf;760;No;0;TA;0;0;TA;Detchd;1998;2;TA;Unf;576;;;;
910204050;1900;50;8660;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Gtl;Iowa DOT and Rail R;Norm                          ;Normal;1Fam  ;2Story;5;6;1993;928;928;0;N;78;3;3;AsbShng;AsbShng;NA;2168;1;1;2;312;70;8;0;None   ;160;Y;CompShg;Gambrel;0;11;467;SBrkr;NA   ;0;BrkTil;Typ ;GasA ;1,26189E+12;WD   ;Normal ;123000;2009/12/27 00:00:00.000;12;2009;2;0;5;760;TA;0;Unf;Unf;760;No;0;TA;0;0;TA;Detchd;1998;2;TA;Unf;576;;;;
